f HF LF HF_LF
1.089797436341330972e+00 2.167638210059830105e-34 7.598697037768714320e-29 2.167632026576026672e-34
1.093149498442107737e+00 1.982146343189614738e-34 8.038827907397068404e-29 1.982141455792492200e-34
1.096511871009722583e+00 1.813403795117082132e-34 8.504551029999800880e-29 1.813399928450516369e-34
1.099884585757706645e+00 1.659807543569547608e-34 8.997359216337095158e-29 1.659804481608884338e-34
1.103267674497137696e+00 1.519917768271436873e-34 9.518832567004866380e-29 1.519915341349524830e-34
1.106661169136939460e+00 1.392440130812025904e-34 1.007064358549172588e-28 1.392438205526098871e-34
1.110065101684183597e+00 1.276210109285545938e-34 1.065456259104784614e-28 1.276208580635000116e-34
1.113479504244390350e+00 1.170179133192019860e-34 1.127246344894979101e-28 1.170177918446202765e-34
1.116904409021832301e+00 1.073402297733396405e-34 1.192632963677784735e-28 1.073401331642829733e-34
1.120339848319837905e+00 9.850274655464756672e-35 1.180167184479198271e-28 9.850266433932156685e-35
1.123785854541095697e+00 9.042855887915956007e-35 1.051664728262875126e-28 9.042848112322643251e-35
1.127242460187960704e+00 8.304821059597883152e-35 9.371642340980163720e-29 8.304813700162983104e-35
1.130709697862760210e+00 7.629892862772373300e-35 8.351388317307339879e-29 7.629885892049697071e-35
1.134187600268101725e+00 7.012394105956110162e-35 7.442282899917115472e-29 7.012387498625345288e-35
1.137676200207181632e+00 6.447186915233107201e-35 6.632208139882590702e-29 6.447180647911901969e-35
1.141175530584093822e+00 5.929618475792496285e-35 5.910368325643236058e-29 5.929612526867141159e-35
1.144685624404141011e+00 5.455472565959666597e-35 5.267145581967028699e-29 5.455466915432331818e-35
1.148206514774145148e+00 5.020926226851704800e-35 4.693971253627501548e-29 5.020920856202450887e-35
1.151738234902759839e+00 4.622510989911406912e-35 4.183211346631341559e-29 4.622505881973397553e-35
1.155280818100784535e+00 4.257078153594644958e-35 3.728064489019426095e-29 4.257073292441152680e-35
1.158834297781477618e+00 3.921767660745791564e-35 3.322471041701132237e-29 3.921763031587783264e-35
1.162398707460871483e+00 3.613980180888938024e-35 2.806166921891841836e-29 3.613975526555717379e-35
1.165974080758089615e+00 3.331352047792049517e-35 2.289067322921566094e-29 3.331347199577143924e-35
1.169560451395663003e+00 3.071732743088763910e-35 1.867272367232628478e-29 3.071727689982056983e-35
1.173157853199848333e+00 2.833164652219643339e-35 1.523213447963859391e-29 2.833159382566183203e-35
1.176766320100947283e+00 2.613864850119970495e-35 1.242561236148595445e-29 2.613859351578020740e-35
1.180385886133625606e+00 2.412208701489785973e-35 1.013628300423939509e-29 2.412202960986122065e-35
1.184016585437235758e+00 2.226715084613635049e-35 8.268819186024821675e-30 2.226709088295896683e-35
1.187658452256137087e+00 2.056033068965481747e-35 6.745467505986023736e-30 2.056026802151370007e-35
1.191311520940020685e+00 1.898929895598166380e-35 5.502807940998294051e-30 1.898923342721264926e-35
1.194975825944231795e+00 1.754280125888886369e-35 4.489111037052747748e-30 1.754273270440873591e-35
1.198651401830095553e+00 1.621055838861832869e-35 3.662182488908609905e-30 1.621048663330824412e-35
1.202338283265242502e+00 1.498317770272315898e-35 2.987605203654023906e-30 1.498310256077068949e-35
1.206036505023936778e+00 1.385207298119533557e-35 3.044573831223264308e-30 1.385200995790750959e-35
1.209746101987402067e+00 1.280939189432988844e-35 3.253525421018870760e-30 1.280934146291981013e-35
1.213467109144152678e+00 1.184795032211255733e-35 3.476845168628287961e-30 1.184790994831341569e-35
1.217199561590322165e+00 1.096117284412828441e-35 3.715522539020510219e-30 1.096114050763875913e-35
1.220943494529994844e+00 1.014303879029649045e-35 3.970615207651490082e-30 1.014301287970890812e-35
1.224698943275537966e+00 9.388033306175219286e-36 4.243253765449181106e-30 9.388012535563976398e-36
1.228465943247934122e+00 8.691102943057875169e-36 4.534646748378098846e-30 8.691086285723844778e-36
1.232244529977116754e+00 8.047615333417850528e-36 4.846086013968016067e-30 8.047601969229757679e-36
1.236034739102303437e+00 7.453322557145112120e-36 5.178952488732023339e-30 7.453311830663778934e-36
1.239836606372333172e+00 6.904327844072873539e-36 5.534722312049559156e-30 6.904319231231826055e-36
1.243650167646003668e+00 6.397055294083617286e-36 5.914973403849782564e-30 6.397048375663298913e-36
1.247475458892408406e+00 5.928222328057796658e-36 6.167964038224325845e-30 5.928216630264169120e-36
1.251312516191277702e+00 5.494814611543539553e-36 3.653449139109363843e-30 5.494806347314025001e-36
1.255161375733317319e+00 5.094063218632999333e-36 2.182487713856814023e-30 5.094051328797678452e-36
1.259022073820550425e+00 4.723423826471127541e-36 1.303725071022161025e-30 4.723406713467543440e-36
1.262894646866660642e+00 4.380557751383952944e-36 7.787636913320653680e-31 4.380533110817774570e-36
1.266779131397334446e+00 4.063314656063316955e-36 4.651690817529553170e-31 4.063279162771907100e-36
1.270675564050605999e+00 3.769716773794189244e-36 2.778442763390726070e-31 3.769665627979934869e-36
1.274583981577203318e+00 3.497944510587082560e-36 1.659501065849531481e-31 3.497870781451558035e-36
1.278504420840894218e+00 3.246323299438577091e-36 9.911493105658157814e-32 3.246216975702174283e-36
1.282436918818834259e+00 3.013311592962345468e-36 5.919514601630855747e-32 3.013158209025085099e-36
1.286381512601915356e+00 2.797489891449649755e-36 3.535237319692849345e-32 2.797268539111626007e-36
1.290338239395115716e+00 2.597550713153783468e-36 2.111234687468766401e-32 2.597231163664499096e-36
1.294307136517851120e+00 2.412289422368073216e-36 1.343395982637684551e-32 2.411856333718315741e-36
1.298288241404326415e+00 2.240595838774283991e-36 1.025433751844889366e-32 2.240106370488000614e-36
1.302281591603888344e+00 2.081446558671941589e-36 7.827023481780770040e-33 2.080893185097789317e-36
1.306287224781380596e+00 1.933897925137033817e-36 5.974081306224282431e-33 1.933272096544387014e-36
1.310305178717498187e+00 1.797079589970526785e-36 4.559645534044762748e-33 1.796371591355563351e-36
1.314335491309144732e+00 1.670188615549482715e-36 3.479977955410318257e-33 1.669387405922284076e-36
1.318378200569789049e+00 1.552484069440849232e-36 2.655873332257590392e-33 1.551577098954200418e-36
1.322433344629823537e+00 1.443282068930504644e-36 2.026859638555268844e-33 1.442255070887305360e-36
1.326500961736924999e+00 1.341951236505846175e-36 1.546768923784468638e-33 1.340787990933312274e-36
1.330581090256414134e+00 1.247908530846877032e-36 1.180355001624338130e-33 1.246590595956926583e-36
1.334673768671618133e+00 1.160615421066738372e-36 9.007106335310652635e-34 1.159121828542103520e-36
1.338779035584233723e+00 1.079574374828884021e-36 6.872952924316874933e-34 1.077881284498329106e-36
1.342896929714690213e+00 1.004325633586296500e-36 5.382846750419418314e-34 1.002455263567595868e-36
1.347027489902516084e+00 9.344442505615050538e-37 4.338559290938287755e-34 9.324359584949376965e-37
1.351170755106704480e+00 8.695373692411096114e-37 3.496749222398557329e-34 8.673804524341804077e-37
1.355326764406081130e+00 8.092417221144807828e-37 2.818180855155631776e-34 8.069246349056416498e-37
1.359495556999672061e+00 7.532213311627680492e-37 2.271217108574605898e-34 7.507316217056127401e-37
1.363677172207074628e+00 7.011653932190880100e-37 1.830348775290245192e-34 6.984896367326149072e-37
1.367871649468827222e+00 6.527863347884379499e-37 1.475008285642546387e-34 6.499100634320022551e-37
1.372079028346781859e+00 6.078180222505602089e-37 1.188612970436982565e-34 6.047256519089146815e-37
1.376299348524477217e+00 5.660141145837848014e-37 9.577934473686784841e-35 5.626888690117379197e-37
1.380532649807513002e+00 5.271465468530790545e-37 7.717713315051917141e-35 5.235703798396098859e-37
1.384778972123924978e+00 4.910041337126302731e-37 6.218573891865233335e-35 4.871576501912790548e-37
1.389038355524562451e+00 4.573912830898638231e-37 5.010468372238663686e-35 4.532536604581989775e-37
1.393310840183464627e+00 4.261268110540065376e-37 4.113619293385998635e-35 4.217578523381908797e-37
1.397596466398240977e+00 3.970428496338735734e-37 3.405464431566686987e-35 3.924670788250592685e-37
1.401895274590450713e+00 3.699838400446727011e-37 2.819122547079424087e-35 3.651910443193791634e-37
1.406207305305983812e+00 3.448056044174713023e-37 2.333656369656954133e-35 3.397851639468798169e-37
1.410532599215443161e+00 3.213744897037645160e-37 1.931724529109485215e-35 3.161153847470435903e-37
1.414871197114529799e+00 2.995665779557606215e-37 1.598964454761707527e-35 2.940574017325339427e-37
1.419223139924425503e+00 2.792669576656793800e-37 1.323481094121269412e-35 2.734959361999589689e-37
1.423588468692180253e+00 2.603690512881461485e-37 1.095423319308886324e-35 2.543240715919040991e-37
1.427967224591099038e+00 2.427739944728448548e-37 9.066329940575652514e-36 2.364426426259289825e-37
1.432359448921129541e+00 2.263900629029807049e-37 7.503542473017012321e-36 2.197596737834053461e-37
1.436765183109252941e+00 2.111321429720819975e-37 6.209926323070621088e-36 2.041898635906179330e-37
1.441184468709873379e+00 1.969212428400447403e-37 5.139156182145471051e-36 1.896541114262285018e-37
1.445617347405210529e+00 1.836840406914508213e-37 4.318948126710623031e-36 1.761906844610648599e-37
1.450063861005693067e+00 1.713524672775333961e-37 3.635047745736725791e-36 1.636387045623808477e-37
1.454524051450352129e+00 1.598633200598103380e-37 3.059338224034239430e-36 1.519246182573615462e-37
1.458997960807217220e+00 1.491579064900309247e-37 2.574720532034142722e-36 1.409901113513671495e-37
1.463485631273713672e+00 1.391817141597942037e-37 2.166795465719428177e-36 1.307811325211358165e-37
1.467987105177060103e+00 1.298841057351966766e-37 1.823437770548242430e-36 1.212475972685378885e-37
1.472502424974666990e+00 1.212180367588278531e-37 1.534437379482232256e-36 1.123431149052063855e-37
1.477031633254538123e+00 1.131397945545094744e-37 1.291197198724404047e-36 1.040247365783258929e-37
1.481574772735672285e+00 1.056087566106514883e-37 1.086478536735438922e-36 9.625272242162687408e-38
1.486131886268465596e+00 9.858716694707386787e-38 9.141866729072865253e-37 8.899032597017038251e-38
1.490703016835115413e+00 9.203992908835875038e-38 7.691902429247640060e-37 8.220359401571683780e-38
1.495288207550027115e+00 8.593441437559710225e-38 6.481445404568883716e-37 7.587456519253203136e-38
1.499887501660219113e+00 8.024028444811847720e-38 5.517916853912800134e-37 7.005329461918465400e-38
1.504500942545731856e+00 7.492932681849313228e-38 4.697464982245191193e-37 6.462153682794379894e-38
1.509128573720036837e+00 6.997530254843305134e-38 3.998867851853097753e-37 5.955406811693861109e-38
1.513770438830446041e+00 6.535380511058340588e-38 3.404047750919801215e-37 5.482754626893455008e-38
1.518426581658525620e+00 6.104212959250013615e-38 2.897605869657261907e-37 5.042037152361951674e-38
1.523097046120506226e+00 5.701915146458033544e-38 2.466425763989600786e-37 4.631255482951879832e-38
1.527781876267699346e+00 5.326521419396828554e-38 2.099335449517145416e-37 4.248559254096910114e-38
1.532481116286912304e+00 4.976202504192619637e-38 1.786819466643703388e-37 3.892234685835415711e-38
1.537194810500863928e+00 4.649255843318677173e-38 1.520773535181328371e-37 3.560693145968434386e-38
1.541923003368604439e+00 4.344096633279096607e-38 1.294295505935415187e-37 3.252460193775153274e-38
1.546665739485932889e+00 4.059249510917207547e-38 1.101507245433135152e-37 2.966165083646259422e-38
1.551423063585819051e+00 3.793340840211419102e-38 9.402572950622361251e-38 2.702894588583801875e-38
1.556195020538825080e+00 3.545091555089687974e-38 8.072392138255751392e-38 2.463301860720066542e-38
1.560981655353528508e+00 3.313310517180485197e-38 6.930152326320382188e-38 2.241600027185004605e-38
1.565783013176946792e+00 3.096888350532439711e-38 5.949333239658123268e-38 2.036697931798566639e-38
1.570599139294962976e+00 2.894791718211775875e-38 5.107152102081774083e-38 1.847568783382414265e-38
1.575430079132753791e+00 2.706058008336564112e-38 4.384037580706078077e-38 1.673244014150171720e-38
1.580275878255216204e+00 2.529790399551395940e-38 3.763177678981934509e-38 1.512807731628187734e-38
1.585136582367399738e+00 2.365153278200785190e-38 3.230131196506994980e-38 1.365391772834952901e-38
1.590012237314934795e+00 2.211367981542065371e-38 2.772493829395697219e-38 1.230171364280861739e-38
1.594902889084467645e+00 2.067708843256951697e-38 2.379611236839108284e-38 1.106361383779590644e-38
1.599808583804091633e+00 1.933499519295160825e-38 2.042332475999954077e-38 9.932132105329805704e-39
1.604729367743784829e+00 1.808109573719319056e-38 1.752798133081254922e-38 8.900121390871694184e-39
1.609665287315844573e+00 1.690951305732826149e-38 1.510087888824983153e-38 7.977050364522855947e-39
1.614616389075325786e+00 1.581476800466679374e-38 1.304871295432624152e-38 7.149600854635073377e-39
1.619582719720479957e+00 1.479175187392818569e-38 1.127504246924133192e-38 6.398087481620937921e-39
1.624564326093196565e+00 1.383570091422135997e-38 9.742126875287561934e-39 5.716775731768290554e-39
1.629561255179443391e+00 1.294217262846564690e-38 8.417332815587042621e-39 5.100238610670127113e-39
1.634573554109710392e+00 1.210702373303572488e-38 7.272443984033754370e-39 4.543347278538355950e-39
1.639601270159454671e+00 1.132638965881380731e-38 6.283064105659176531e-39 4.041262907062814992e-39
1.644644450749545239e+00 1.059666548354728486e-38 5.428100497872313062e-39 3.589429340417352292e-39
1.649703143446711762e+00 9.914488193450376460e-39 4.689317351728568392e-39 3.183566185897554070e-39
1.654777395963991538e+00 9.276720179440934200e-39 4.050949334172116485e-39 2.819662011863596405e-39
1.659867256161181359e+00 8.680433880286810503e-39 3.499367377510216295e-39 2.493967389152968057e-39
1.664972772045287153e+00 8.122897491317232522e-39 3.022789617600377583e-39 2.202987573726208433e-39
1.670093991770977837e+00 7.601561663250870178e-39 2.622336180564138098e-39 1.949730961992263405e-39
1.675230963641039406e+00 7.114047121154131294e-39 2.277648863170345818e-39 1.725279583696239750e-39
1.680383736106830339e+00 6.658133138603325852e-39 1.978204143187988053e-39 1.525084782000366265e-39
1.685552357768738352e+00 6.231746806802030805e-39 1.718072717452791723e-39 1.346771978681328266e-39
1.690736877376639358e+00 5.832953042746957651e-39 1.492101147494881937e-39 1.188162667787602295e-39
1.695937343830356436e+00 5.459945284548261205e-39 1.295810492802052874e-39 1.047263196452854255e-39
1.701153806180122352e+00 5.111036825735051834e-39 1.125308167215446641e-39 9.222535779274549486e-40
1.706386313627040963e+00 4.784652743824722973e-39 9.772112961743266322e-40 8.114764036566502003e-40
1.711634915523551514e+00 4.479322381629154142e-39 8.485800765052645545e-40 7.134259230837280720e-40
1.716899661373894936e+00 4.193672342736033570e-39 7.368598353474417148e-40 6.267373582319365865e-40
1.722180600834579911e+00 3.926419965346594548e-39 6.398306543889561761e-40 5.501765157119361241e-40
1.727477783714851167e+00 3.676367241200293194e-39 5.555635731417892524e-40 4.826297523061439218e-40
1.732791259977159770e+00 3.442395148675719079e-39 4.845853579965108333e-40 4.247880229230045810e-40
1.738121079737634744e+00 3.223458371347901809e-39 4.226719396811504435e-40 3.736743577643908914e-40
1.743467293266554252e+00 3.018580375314433793e-39 3.686602282591643567e-40 3.285360151292463223e-40
1.748829950988821658e+00 2.826848820484492309e-39 3.215433548251789311e-40 2.887043299276337208e-40
1.754209103484439147e+00 2.647411282777247147e-39 2.804425362990739078e-40 2.535805339499712368e-40
1.759604801488986681e+00 2.479471265795229953e-39 2.445908086910569289e-40 2.226292446516518524e-40
1.765017095894099386e+00 2.322284482046536162e-39 2.133188227670549097e-40 1.953724349940402585e-40
1.770446037747947621e+00 2.175155385186599751e-39 1.860424410655248452e-40 1.713838684153213704e-40
1.775891678255718586e+00 2.037433936048574833e-39 1.622519082327498196e-40 1.502839802699412307e-40
1.781354068780100164e+00 1.908512586435972737e-39 1.415023953110469346e-40 1.317351847993948338e-40
1.786833260841763416e+00 1.787823465770985265e-39 1.234057441563548921e-40 1.154375854385616024e-40
1.792329306119850640e+00 1.674835756729927827e-39 1.077114508938498761e-40 1.012029238803499329e-40
1.797842256452461207e+00 1.569053246964107494e-39 9.429729212452097928e-41 8.895146808259095682e-41
1.803372163837141384e+00 1.470012044900159676e-39 8.255398584152732164e-41 7.816437506596025176e-41
1.808919080431374615e+00 1.377278448447432798e-39 7.227370401376498782e-41 6.867018531110890403e-41
1.814483058553072903e+00 1.290446956214564323e-39 6.327442448082650061e-41 6.031690836970237313e-41
1.820064150681071524e+00 1.209138411556537725e-39 5.539673239403973388e-41 5.296991335732279787e-41
1.825662409455622193e+00 1.132998270442491089e-39 4.850101742982672074e-41 4.651003130239152537e-41
1.831277887678891325e+00 1.061694984756272532e-39 4.246501775321179536e-41 4.083185070434008455e-41
1.836910638315456978e+00 9.949184932197663438e-40 3.718166813045384235e-41 3.584218917605214995e-41
1.842560714492808671e+00 9.323788126661024895e-40 3.255721445326878639e-41 3.145872482995098251e-41
1.848228169501848539e+00 8.738047228900486562e-40 2.850956175052782841e-41 2.760877238584329728e-41
1.853913056797394487e+00 8.189425387672825006e-40 2.496682686383835841e-41 2.422819014639570772e-41
1.859615429998683345e+00 7.675549637666398747e-40 2.189668416583444612e-41 2.128934516196512334e-41
1.865335342889876902e+00 7.194200193815973329e-40 1.924128735616328454e-41 1.874007369335816412e-41
1.871072849420569950e+00 6.743300453812511597e-40 1.690955599755642322e-41 1.649590336037511801e-41
1.876828003706298098e+00 6.320907661291625346e-40 1.486205455179864619e-41 1.452063759148900982e-41
1.882600860029048917e+00 5.925204185423788713e-40 1.306414460599879294e-41 1.278231464421915233e-41
1.888391472837773533e+00 5.554489375642231582e-40 1.148540241514260686e-41 1.125272208633669067e-41
1.894199896748900214e+00 5.207171953051945145e-40 1.009910703040506792e-41 9.906965300087420535e-42
1.900026186546850182e+00 4.881762902672488132e-40 8.881790475536633703e-42 8.723084269747868140e-42
1.905870397184552978e+00 4.576868833100183294e-40 7.812842464350275200e-42 7.681713477601221189e-42
1.911732583783966266e+00 4.291185772436457662e-40 6.874163058854385985e-42 6.765780250170615870e-42
1.917612801636594311e+00 4.023493371440127922e-40 6.049857464825592554e-42 5.960237368048070813e-42
1.923511106204010668e+00 3.772649486819056970e-40 5.325967862759750966e-42 5.251826181793213176e-42
1.929427553118380434e+00 3.537585119408707682e-40 4.698542061485682798e-42 4.636955053343265063e-42
1.935362198182985827e+00 3.317299683685268043e-40 4.150458783261305455e-42 4.099171757525310387e-42
1.941315097372751985e+00 3.110856586646677658e-40 3.667707409216085311e-42 3.624968938115951412e-42
1.947286306834774328e+00 2.917379095573206086e-40 3.242474604160935977e-42 3.206832771269183110e-42
1.953275882888849679e+00 2.736046475554224348e-40 2.867880666885340789e-42 2.838131817795780399e-42
1.959283882028005852e+00 2.566090378951490085e-40 2.537868167556624315e-42 2.513014408220833411e-42
1.965310360919035437e+00 2.406791470163025210e-40 2.247103841853917662e-42 2.226317798113329723e-42
1.971355376403029824e+00 2.257476270166245606e-40 1.990892166936070265e-42 1.973487769846912676e-42
1.977418985495916104e+00 2.117514206356376193e-40 1.765099231059506809e-42 1.750507501588494554e-42
1.983501245388993306e+00 1.986314854164089181e-40 1.566085673290838068e-42 1.553834653846711635e-42
1.989602213449474188e+00 1.863325357837513157e-40 1.390647614904535926e-42 1.380345739804043953e-42
1.995721947221023473e+00 1.748028018615508794e-40 1.235964632013874832e-42 1.227286949239694256e-42
2.001860504424302523e+00 1.639938039302062372e-40 1.101633409659032482e-42 1.094282533167039070e-42
2.008017942957513569e+00 1.538601414983124920e-40 9.831766544512883381e-43 9.769339805962603890e-43
2.014194320896945722e+00 1.443592960309039995e-40 8.784059668518108397e-43 8.730933170922272155e-43
2.020389696497520760e+00 1.354514464400468837e-40 7.857152066192041802e-43 7.811837823113949034e-43
2.026604128193346899e+00 1.270992965029693971e-40 7.036870943754494903e-43 6.998125719437147119e-43
2.032837674598265032e+00 1.192679134281687649e-40 6.310710311393344769e-43 6.277494796838388110e-43
2.039090394506406057e+00 1.119245768414794047e-40 5.667635177204014920e-43 5.639080011624771163e-43
2.045362346892741545e+00 1.050386375122994210e-40 5.097908698787059211e-43 5.073286188059503041e-43
2.051653590913641967e+00 9.858138518499467504e-41 4.592939606444561409e-43 4.571640182399389562e-43
2.057964185907435350e+00 9.252592492242405319e-41 4.145147525557156067e-43 4.126660150127558017e-43
2.064294191394965505e+00 8.684706140764741452e-41 3.747844102754801979e-43 3.731739954434120374e-43
2.070643667080152905e+00 8.152119068629178108e-41 3.395563081221301661e-43 3.381478371440507625e-43
2.077012672850560016e+00 7.652619886616258817e-41 3.086836124783530747e-43 3.074434781859739160e-43
2.083401268777954840e+00 7.184136732242127428e-41 2.811801477651710460e-43 2.800839264270392510e-43
2.089809515118877581e+00 6.744728398633836205e-41 2.566599515703303770e-43 2.556869753017617796e-43
2.096237472315208183e+00 6.332576032329506710e-41 2.347817234562536007e-43 2.339144801022157593e-43
2.102685200994737880e+00 5.945975363156608024e-41 2.152436534664545977e-43 2.144672842588231727e-43
2.109152761971740730e+00 5.583329431755199474e-41 1.977788484956205228e-43 1.970807274227591715e-43
2.115640216247546501e+00 5.243141782564671900e-41 1.821512875513890490e-43 1.815206690224456270e-43
2.122147625011115313e+00 4.924010092198253533e-41 1.681522448767997005e-43 1.675799684726609620e-43
2.128675049639618067e+00 4.624620205091724983e-41 1.555971269276043260e-43 1.550753698764319474e-43
2.135222551699011095e+00 4.343740550150381892e-41 1.443226754199362913e-43 1.438447449772560328e-43
2.141790192944620586e+00 4.080216913828434582e-41 1.341844941684893589e-43 1.337446533698457757e-43
2.148378035321721224e+00 3.832967546679986696e-41 1.250863703589458204e-43 1.246794870679808993e-43
2.154986140966124619e+00 3.600978581909545752e-41 1.169415429742156441e-43 1.165630053797046995e-43
2.161614572204762386e+00 3.383299745853333166e-41 1.095710753521119206e-43 1.092173655100935481e-43
2.168263391556274566e+00 3.179040341620719750e-41 1.028902804067715668e-43 1.025583482487797427e-43
2.174932661731600270e+00 2.987365488349211347e-41 9.682407500977029214e-44 9.651127048253939494e-44
2.181622445634568308e+00 2.807492599661729175e-41 9.130588299322814726e-44 9.100989862780764264e-44
2.188332806362491390e+00 2.638688085979992178e-41 8.627666344700064812e-44 8.599548570501764377e-44
2.195063807206758977e+00 2.480264266343079227e-41 8.168405002505178437e-44 8.141591803557395954e-44
2.201815511653437696e+00 2.331576476306997727e-41 7.748158860325556523e-44 7.722495912642988155e-44
2.208587983383867304e+00 2.192020359371675516e-41 7.362806206774734864e-44 7.338157970811601275e-44
2.215381286275262429e+00 2.061029330192486804e-41 7.008689229308996088e-44 6.984936414200323328e-44
2.222195484401314314e+00 1.938072198590689364e-41 6.682561049962089063e-44 6.659598451739821751e-44
2.229030642032797438e+00 1.822650944088817439e-41 6.382647564885331664e-44 6.360374496679568597e-44
2.235886823638172594e+00 1.714298631356781363e-41 6.105940378912859704e-44 6.084269599537270362e-44
2.242764093884197063e+00 1.612577457576188498e-41 5.849080104191954480e-44 5.827941215729159437e-44
2.249662517636533909e+00 1.517076923308367749e-41 5.610119371691303886e-44 5.589449701245281166e-44
2.256582159960362599e+00 1.427412118994053422e-41 5.387323641774059813e-44 5.367067313388123231e-44
2.263523086120995842e+00 1.343222119717520278e-41 5.179147300035216550e-44 5.159254433266564988e-44
2.270485361584491546e+00 1.264168481343288212e-41 4.984212451466739836e-44 4.964638468065989304e-44
2.277469052018272322e+00 1.189933831574331729e-41 4.801290108446020307e-44 4.781995131436394422e-44
2.284474223291745432e+00 1.120220549895860412e-41 4.629283502593355111e-44 4.610231834440783447e-44
2.291500941476921405e+00 1.054749530756117185e-41 4.467213280625653793e-44 4.448372949213836563e-44
2.298549272849040204e+00 9.932590246957577854e-42 4.314204371648794582e-44 4.295546734476881903e-44
2.305619283887194726e+00 9.355035524790506477e-42 4.169474337103708955e-44 4.150973735562905478e-44
2.312711041274957857e+00 8.812528875938295845e-42 4.032650971311896710e-44 4.014281447414804339e-44
2.319824611901011302e+00 8.302911027857666548e-42 3.902809372673830806e-44 3.884549923908473565e-44
2.326960062859777079e+00 7.824156765683889794e-42 3.779271047412792444e-44 3.761103937978768430e-44
2.334117461452051678e+00 7.374366559093545471e-42 3.661546830269721947e-44 3.643456211319767517e-44
2.341296875185637116e+00 6.951758715375586410e-42 3.549196624882633862e-44 3.531168365620079956e-44
2.348498371775980420e+00 6.554662025409443245e-42 3.441824054037655879e-44 3.423845592187419820e-44
2.355722019146812674e+00 6.181508871376166317e-42 3.339071705327928436e-44 3.321131914516056059e-44
2.362967885430787174e+00 5.830828767023178839e-42 3.240616905647222660e-44 3.222705977561184985e-44
2.370236038970125136e+00 5.501242303152077146e-42 3.146167965613791325e-44 3.128277305100212936e-44
2.377526548317257404e+00 5.191455472745776683e-42 3.055460841264323788e-44 3.037582972766550014e-44
2.384839482235472818e+00 4.900254351770879161e-42 2.968256166564928820e-44 2.950384650508937149e-44
2.392174909699567475e+00 4.626500113221923653e-42 2.884336615208438033e-44 2.866465973124364456e-44
2.399532899896492211e+00 4.369124353400425437e-42 2.803594636095939647e-44 2.785719138393541844e-44
2.406913522226008517e+00 4.127124710747193309e-42 2.725743705833011498e-44 2.707859749842557251e-44
2.414316846301340913e+00 3.899560758802133206e-42 2.650618017337409002e-44 2.632722815897804702e-44
2.421742941949834638e+00 3.685550156037043209e-42 2.578070527886587271e-44 2.560161998857190376e-44
2.429191879213613792e+00 3.484265036392946997e-42 2.507966353543453168e-44 2.490043077922695480e-44
2.436663728350242142e+00 3.294928625383058649e-42 2.440181530766483685e-44 2.422242714461546155e-44
